Ent913	Rel4	Ent13814
Ent913	Rel4	Ent20037
Ent913	Rel4	Ent18171
Ent914	Rel0	Ent6228
Ent914	Rel2	Ent7440
Ent914	Rel2	Ent11538
Ent914	Rel2	Ent11424
Ent914	Rel4	Ent15149
Ent914	Rel4	Ent15972
Ent914	Rel4	Ent16591
Ent914	Rel4	Ent20701
Ent914	Rel4	Ent21328
Ent915	Rel0	Ent5216
Ent915	Rel2	Ent13055
Ent915	Rel2	Ent10533
Ent915	Rel2	Ent7986
Ent915	Rel4	Ent13489
Ent915	Rel4	Ent21142
Ent915	Rel4	Ent21043
Ent915	Rel4	Ent19770
Ent915	Rel4	Ent18417
Ent916	Rel0	Ent6991
Ent916	Rel2	Ent11481
Ent916	Rel2	Ent12584
Ent916	Rel2	Ent13074
Ent916	Rel4	Ent13822
Ent916	Rel4	Ent17065
Ent916	Rel4	Ent16503
Ent916	Rel4	Ent17523
Ent916	Rel4	Ent19562
Ent917	Rel0	Ent5865
Ent917	Rel2	Ent10975
Ent917	Rel2	Ent13377
Ent917	Rel2	Ent12662
Ent917	Rel4	Ent16068
Ent917	Rel4	Ent20068
Ent917	Rel4	Ent21322
Ent917	Rel4	Ent19678
Ent917	Rel4	Ent17237
Ent918	Rel0	Ent7191
Ent918	Rel2	Ent12289
Ent918	Rel2	Ent11968
Ent918	Rel2	Ent11533
Ent918	Rel4	Ent15509
Ent918	Rel4	Ent15887
Ent918	Rel4	Ent14694
Ent918	Rel4	Ent21397
Ent918	Rel4	Ent14060
Ent919	Rel0	Ent4943
Ent919	Rel2	Ent9502
Ent919	Rel2	Ent13308
Ent919	Rel2	Ent12775
Ent919	Rel4	Ent14137
Ent919	Rel4	Ent18200
Ent919	Rel4	Ent17774
Ent919	Rel4	Ent20502
Ent919	Rel4	Ent15550
Ent920	Rel0	Ent7078
Ent920	Rel2	Ent12773
Ent920	Rel2	Ent7365
Ent920	Rel2	Ent11924
Ent920	Rel4	Ent19076
Ent920	Rel4	Ent13967
Ent920	Rel4	Ent21031
Ent920	Rel4	Ent17285
Ent920	Rel4	Ent16873
Ent921	Rel0	Ent5825
Ent921	Rel2	Ent10127
Ent921	Rel2	Ent7330
Ent921	Rel2	Ent13407
Ent921	Rel4	Ent14603
Ent921	Rel4	Ent17831
Ent921	Rel4	Ent20325
Ent921	Rel4	Ent17916
Ent921	Rel4	Ent15663
Ent922	Rel0	Ent7084
Ent922	Rel2	Ent10356
Ent922	Rel2	Ent7453
Ent922	Rel2	Ent8480
Ent922	Rel4	Ent19836
Ent922	Rel4	Ent14097
Ent922	Rel4	Ent14318
Ent922	Rel4	Ent16736
Ent922	Rel4	Ent15157
Ent923	Rel0	Ent5525
Ent923	Rel2	Ent11244
Ent923	Rel2	Ent7358
Ent923	Rel2	Ent12972
Ent923	Rel4	Ent18958
Ent923	Rel4	Ent13712
Ent923	Rel4	Ent15664
Ent923	Rel4	Ent19954
Ent923	Rel4	Ent21259
Ent924	Rel0	Ent6736
Ent924	Rel2	Ent8238
Ent924	Rel2	Ent8519
Ent924	Rel2	Ent7566
Ent924	Rel4	Ent14421
Ent924	Rel4	Ent16100
Ent924	Rel4	Ent16352
Ent924	Rel4	Ent19631
Ent924	Rel4	Ent14681
Ent925	Rel0	Ent6579
Ent925	Rel2	Ent7999
Ent925	Rel2	Ent13055
Ent925	Rel2	Ent10648
Ent925	Rel4	Ent14048
Ent925	Rel4	Ent13720
Ent925	Rel4	Ent21393
Ent925	Rel4	Ent19169
Ent925	Rel4	Ent20263
Ent926	Rel0	Ent6732
Ent926	Rel2	Ent8003
Ent926	Rel2	Ent13439
Ent926	Rel2	Ent8621
Ent926	Rel4	Ent17309
Ent926	Rel4	Ent19208
Ent926	Rel4	Ent15766
Ent926	Rel4	Ent16844
Ent926	Rel4	Ent15705
Ent927	Rel0	Ent6778
Ent927	Rel2	Ent8928
Ent927	Rel2	Ent12970
Ent927	Rel2	Ent11289
Ent927	Rel4	Ent18543
Ent927	Rel4	Ent15471
Ent927	Rel4	Ent13706
Ent927	Rel4	Ent16121
Ent927	Rel4	Ent14901
Ent928	Rel0	Ent5264
Ent928	Rel2	Ent10356
Ent928	Rel2	Ent10826
Ent928	Rel2	Ent9553
Ent928	Rel4	Ent15181
Ent928	Rel4	Ent21376
Ent928	Rel4	Ent13909
Ent928	Rel4	Ent19633
Ent928	Rel4	Ent20026
Ent929	Rel0	Ent6981
Ent929	Rel2	Ent13308
Ent929	Rel2	Ent10848
Ent929	Rel2	Ent11118
Ent929	Rel4	Ent20935
Ent929	Rel4	Ent14296
Ent929	Rel4	Ent15563
Ent929	Rel4	Ent13959
Ent929	Rel4	Ent18711
Ent930	Rel0	Ent6839
Ent930	Rel2	Ent10228
Ent930	Rel2	Ent11328
Ent930	Rel2	Ent7685
Ent930	Rel4	Ent15158
Ent930	Rel4	Ent21230
Ent930	Rel4	Ent14064
Ent930	Rel4	Ent20733
Ent930	Rel4	Ent18617
Ent931	Rel0	Ent7028
Ent931	Rel2	Ent8800
Ent931	Rel2	Ent9784
Ent931	Rel2	Ent11925
Ent931	Rel4	Ent20477
Ent931	Rel4	Ent17280
Ent931	Rel4	Ent19314
Ent931	Rel4	Ent21206
Ent931	Rel4	Ent19533
Ent932	Rel0	Ent5187
Ent932	Rel2	Ent7909
Ent932	Rel2	Ent8762
Ent932	Rel2	Ent13323
Ent932	Rel4	Ent19251
Ent932	Rel4	Ent17942
Ent932	Rel4	Ent18089
Ent932	Rel4	Ent15970
Ent932	Rel4	Ent13508
Ent933	Rel0	Ent5633
Ent933	Rel2	Ent8938
Ent933	Rel2	Ent10108
Ent933	Rel2	Ent9429
Ent933	Rel4	Ent18975
Ent933	Rel4	Ent19491
Ent933	Rel4	Ent19718
Ent933	Rel4	Ent15987
Ent933	Rel4	Ent19355
Ent934	Rel0	Ent5216
Ent934	Rel2	Ent12518
Ent934	Rel2	Ent11205
Ent934	Rel2	Ent12745
Ent934	Rel4	Ent15557
Ent934	Rel4	Ent18200
Ent934	Rel4	Ent16296
Ent934	Rel4	Ent17143
Ent934	Rel4	Ent19105
Ent935	Rel0	Ent4985
Ent935	Rel2	Ent11663
Ent935	Rel2	Ent7855
Ent935	Rel2	Ent8237
Ent935	Rel4	Ent21160
Ent935	Rel4	Ent21365
Ent935	Rel4	Ent13988
Ent935	Rel4	Ent14060
Ent935	Rel4	Ent16889
Ent936	Rel0	Ent7173
Ent936	Rel2	Ent8003
Ent936	Rel2	Ent11244
Ent936	Rel2	Ent13439
Ent936	Rel4	Ent16305
Ent936	Rel4	Ent16848
Ent936	Rel4	Ent19381
Ent936	Rel4	Ent15681
Ent936	Rel4	Ent15146
Ent937	Rel0	Ent5785
Ent937	Rel2	Ent11571
Ent937	Rel2	Ent9301
Ent937	Rel2	Ent12694
Ent937	Rel4	Ent20003
Ent937	Rel4	Ent17781
Ent937	Rel4	Ent14194
Ent937	Rel4	Ent14043
Ent937	Rel4	Ent17237
Ent938	Rel0	Ent5719
Ent938	Rel2	Ent12395
Ent938	Rel2	Ent9067
Ent938	Rel2	Ent12775
Ent938	Rel4	Ent18046
Ent938	Rel4	Ent18005
Ent938	Rel4	Ent16305
Ent938	Rel4	Ent18902
Ent938	Rel4	Ent21312
Ent939	Rel0	Ent6709
Ent939	Rel2	Ent7921
Ent939	Rel2	Ent11111
Ent939	Rel2	Ent11397
Ent939	Rel4	Ent15283
Ent939	Rel4	Ent16068
Ent939	Rel4	Ent20458
Ent939	Rel4	Ent17946
Ent939	Rel4	Ent18921
Ent940	Rel0	Ent5997
Ent940	Rel2	Ent9804
Ent940	Rel2	Ent8281
Ent940	Rel2	Ent9725
Ent940	Rel4	Ent14254
Ent940	Rel4	Ent19705
Ent940	Rel4	Ent15287
Ent940	Rel4	Ent21322
Ent940	Rel4	Ent15945
Ent941	Rel0	Ent5117
Ent941	Rel2	Ent11968
Ent941	Rel2	Ent12290
Ent941	Rel2	Ent7999
Ent941	Rel4	Ent17613
Ent941	Rel4	Ent15738
Ent941	Rel4	Ent15981
Ent941	Rel4	Ent18225
Ent941	Rel4	Ent19351
Ent942	Rel0	Ent7301
Ent942	Rel2	Ent10603
Ent942	Rel2	Ent11538
Ent942	Rel2	Ent12123
Ent942	Rel4	Ent17868
Ent942	Rel4	Ent21002
Ent942	Rel4	Ent20318
Ent942	Rel4	Ent16982
Ent942	Rel4	Ent14659
Ent943	Rel0	Ent5904
Ent943	Rel2	Ent10828
Ent943	Rel2	Ent11596
Ent943	Rel2	Ent12520
Ent943	Rel4	Ent20931
Ent943	Rel4	Ent19171
Ent943	Rel4	Ent20894
Ent943	Rel4	Ent15565
Ent943	Rel4	Ent15875
Ent944	Rel0	Ent5042
Ent944	Rel2	Ent8928
Ent944	Rel2	Ent7930
Ent944	Rel2	Ent13060
Ent944	Rel4	Ent19601
Ent944	Rel4	Ent18967
Ent944	Rel4	Ent17650
Ent944	Rel4	Ent14556
Ent944	Rel4	Ent18230
Ent945	Rel0	Ent5870
Ent945	Rel2	Ent11582
Ent945	Rel2	Ent8962
Ent945	Rel2	Ent12378
Ent945	Rel4	Ent18351
Ent945	Rel4	Ent13515
Ent945	Rel4	Ent18178
Ent945	Rel4	Ent15975
Ent945	Rel4	Ent15565
Ent946	Rel0	Ent5429
Ent946	Rel2	Ent9175
Ent946	Rel2	Ent7689
Ent946	Rel2	Ent9359
Ent946	Rel4	Ent18584
Ent946	Rel4	Ent14531
Ent946	Rel4	Ent17094
Ent946	Rel4	Ent13529
Ent946	Rel4	Ent21070
Ent947	Rel0	Ent6431
Ent947	Rel2	Ent13308
Ent947	Rel2	Ent9239
Ent947	Rel2	Ent7489
Ent947	Rel4	Ent15170
Ent947	Rel4	Ent20318
Ent947	Rel4	Ent19481
Ent947	Rel4	Ent20112
Ent947	Rel4	Ent20950
Ent948	Rel0	Ent5046
Ent948	Rel2	Ent12520
Ent948	Rel2	Ent12972
Ent948	Rel2	Ent8295
Ent948	Rel4	Ent20669
Ent948	Rel4	Ent14579
Ent948	Rel4	Ent15558
Ent948	Rel4	Ent17503
Ent948	Rel4	Ent15833
Ent949	Rel0	Ent5665
Ent949	Rel2	Ent11731
Ent949	Rel2	Ent9957
Ent949	Rel2	Ent8488
Ent949	Rel4	Ent14694
Ent949	Rel4	Ent16390
Ent949	Rel4	Ent15961
Ent949	Rel4	Ent16037
Ent949	Rel4	Ent16043
Ent950	Rel0	Ent7201
Ent950	Rel2	Ent9992
Ent950	Rel2	Ent8809
Ent950	Rel2	Ent9627
Ent950	Rel4	Ent21005
Ent950	Rel4	Ent19935
Ent950	Rel4	Ent17367
Ent950	Rel4	Ent18289
Ent950	Rel4	Ent18477
Ent951	Rel0	Ent4947
Ent951	Rel2	Ent11745
Ent951	Rel2	Ent9115
Ent951	Rel2	Ent8236
Ent951	Rel4	Ent20438
Ent951	Rel4	Ent17379
Ent951	Rel4	Ent14130
Ent951	Rel4	Ent16074
Ent951	Rel4	Ent15318
Ent952	Rel0	Ent5352
Ent952	Rel2	Ent7479
Ent952	Rel2	Ent9060
Ent952	Rel2	Ent12128
Ent952	Rel4	Ent13617
Ent952	Rel4	Ent18688
Ent952	Rel4	Ent14702
Ent952	Rel4	Ent14122
Ent952	Rel4	Ent20389
Ent953	Rel0	Ent7045
Ent953	Rel2	Ent11205
Ent953	Rel2	Ent7579
Ent953	Rel2	Ent10501
Ent953	Rel4	Ent18972
Ent953	Rel4	Ent16457
Ent953	Rel4	Ent16482
Ent953	Rel4	Ent17874
Ent953	Rel4	Ent16759
Ent954	Rel0	Ent6457
Ent954	Rel2	Ent13032
Ent954	Rel2	Ent9740
Ent954	Rel2	Ent8682
Ent954	Rel4	Ent16397
Ent954	Rel4	Ent17710
Ent954	Rel4	Ent16764
Ent954	Rel4	Ent19667
Ent954	Rel4	Ent15011
Ent955	Rel0	Ent6122
Ent955	Rel2	Ent8238
Ent955	Rel2	Ent9534
Ent955	Rel2	Ent7603
Ent955	Rel4	Ent17787
Ent955	Rel4	Ent14361
Ent955	Rel4	Ent16778
Ent955	Rel4	Ent15164
Ent955	Rel4	Ent19871
Ent956	Rel0	Ent6813
Ent956	Rel2	Ent10069
Ent956	Rel2	Ent9502
Ent956	Rel2	Ent11175
Ent956	Rel4	Ent14074
Ent956	Rel4	Ent20477
Ent956	Rel4	Ent18031
Ent956	Rel4	Ent15738
Ent956	Rel4	Ent13529
Ent957	Rel0	Ent5321
Ent957	Rel2	Ent8445
Ent957	Rel2	Ent11119
Ent957	Rel2	Ent12527
Ent957	Rel4	Ent19171
Ent957	Rel4	Ent13449
Ent957	Rel4	Ent13529
Ent957	Rel4	Ent16456
Ent957	Rel4	Ent16394
Ent958	Rel0	Ent6829
Ent958	Rel2	Ent13238
Ent958	Rel2	Ent8784
Ent958	Rel2	Ent10204
Ent958	Rel4	Ent18760
Ent958	Rel4	Ent14797
Ent958	Rel4	Ent13615
Ent958	Rel4	Ent15071
Ent958	Rel4	Ent16406
Ent959	Rel0	Ent5433
Ent959	Rel2	Ent8762
Ent959	Rel2	Ent7753
Ent959	Rel2	Ent8251
Ent959	Rel4	Ent18540
Ent959	Rel4	Ent18566
Ent959	Rel4	Ent19138
Ent959	Rel4	Ent16184
Ent959	Rel4	Ent14938
Ent960	Rel0	Ent5292
Ent960	Rel2	Ent12039
Ent960	Rel2	Ent8762
Ent960	Rel2	Ent7518
Ent960	Rel4	Ent21393
Ent960	Rel4	Ent21206
Ent960	Rel4	Ent17582
Ent960	Rel4	Ent18945
Ent960	Rel4	Ent18784
Ent961	Rel0	Ent5790
Ent961	Rel2	Ent10503
Ent961	Rel2	Ent10239
Ent961	Rel2	Ent9173
Ent961	Rel4	Ent15285
Ent961	Rel4	Ent19805
Ent961	Rel4	Ent14600
Ent961	Rel4	Ent13765
Ent961	Rel4	Ent19866
Ent962	Rel0	Ent6088
Ent962	Rel2	Ent7550
Ent962	Rel2	Ent8584
Ent962	Rel2	Ent11594
Ent962	Rel4	Ent14652
Ent962	Rel4	Ent14682
Ent962	Rel4	Ent14901
Ent962	Rel4	Ent20760
Ent962	Rel4	Ent20889
Ent963	Rel0	Ent5603
Ent963	Rel2	Ent10603
Ent963	Rel2	Ent11355
Ent963	Rel2	Ent12691
Ent963	Rel4	Ent16970
Ent963	Rel4	Ent19115
Ent963	Rel4	Ent13529
Ent963	Rel4	Ent20811
Ent963	Rel4	Ent21206
Ent964	Rel0	Ent7080
Ent964	Rel2	Ent11230
Ent964	Rel2	Ent7549
Ent964	Rel2	Ent12531
Ent964	Rel4	Ent15817
Ent964	Rel4	Ent20164
Ent964	Rel4	Ent17179
Ent964	Rel4	Ent17143
Ent964	Rel4	Ent17932
Ent965	Rel0	Ent6046
Ent965	Rel2	Ent10927
Ent965	Rel2	Ent10253
Ent965	Rel2	Ent9381
Ent965	Rel4	Ent17167
Ent965	Rel4	Ent14789
Ent965	Rel4	Ent16962
Ent965	Rel4	Ent17765
Ent965	Rel4	Ent21117
Ent966	Rel0	Ent5991
Ent966	Rel2	Ent8390
Ent966	Rel2	Ent12263
Ent966	Rel2	Ent11976
Ent966	Rel4	Ent18549
Ent966	Rel4	Ent17926
Ent966	Rel4	Ent16584
Ent966	Rel4	Ent21373
Ent966	Rel4	Ent19911
Ent967	Rel0	Ent5429
Ent967	Rel2	Ent12245
Ent967	Rel2	Ent12246
Ent967	Rel2	Ent10773
Ent967	Rel4	Ent21107
Ent967	Rel4	Ent18131
Ent967	Rel4	Ent21152
Ent967	Rel4	Ent19994
Ent967	Rel4	Ent15899
Ent968	Rel0	Ent6544
Ent968	Rel2	Ent7753
Ent968	Rel2	Ent9568
Ent968	Rel2	Ent11048
Ent968	Rel4	Ent13639
Ent968	Rel4	Ent18606
Ent968	Rel4	Ent15698
Ent968	Rel4	Ent17916
Ent968	Rel4	Ent15663
Ent969	Rel0	Ent4992
Ent969	Rel2	Ent11483
Ent969	Rel2	Ent12970
Ent969	Rel2	Ent11466
Ent969	Rel4	Ent19196
Ent969	Rel4	Ent21373
Ent969	Rel4	Ent19826
Ent969	Rel4	Ent19012
Ent969	Rel4	Ent13913
Ent970	Rel0	Ent5104
Ent970	Rel2	Ent8466
Ent970	Rel2	Ent10052
Ent970	Rel2	Ent8226
Ent970	Rel4	Ent15870
Ent970	Rel4	Ent17895
Ent970	Rel4	Ent20175
Ent970	Rel4	Ent20368
Ent970	Rel4	Ent15779
Ent971	Rel0	Ent5218
Ent971	Rel2	Ent8800
Ent971	Rel2	Ent12464
Ent971	Rel2	Ent10158
Ent971	Rel4	Ent21376
Ent971	Rel4	Ent20724
Ent971	Rel4	Ent15619
Ent971	Rel4	Ent14446
Ent971	Rel4	Ent21031
Ent972	Rel0	Ent7082
Ent972	Rel2	Ent11475
Ent972	Rel2	Ent10084
Ent972	Rel2	Ent12843
Ent972	Rel4	Ent19580
Ent972	Rel4	Ent13529
Ent972	Rel4	Ent17874
Ent972	Rel4	Ent15243
Ent972	Rel4	Ent20349
Ent973	Rel0	Ent6873
Ent973	Rel2	Ent12908
Ent973	Rel2	Ent10668
Ent973	Rel2	Ent12906
Ent973	Rel4	Ent14892
Ent973	Rel4	Ent14024
Ent973	Rel4	Ent18390
Ent973	Rel4	Ent17807
Ent973	Rel4	Ent19402
Ent974	Rel0	Ent5393
Ent974	Rel2	Ent10797
Ent974	Rel2	Ent13261
Ent974	Rel2	Ent11953
Ent974	Rel4	Ent14082
Ent974	Rel4	Ent18333
Ent974	Rel4	Ent21051
Ent974	Rel4	Ent15779
Ent974	Rel4	Ent18489
Ent975	Rel0	Ent5661
Ent975	Rel2	Ent7567
Ent975	Rel2	Ent9184
Ent975	Rel2	Ent12718
Ent975	Rel4	Ent21187
Ent975	Rel4	Ent16736
Ent975	Rel4	Ent14082
Ent975	Rel4	Ent15499
Ent975	Rel4	Ent17373
Ent976	Rel0	Ent5870
Ent976	Rel2	Ent12668
Ent976	Rel2	Ent7856
Ent976	Rel2	Ent12045
Ent976	Rel4	Ent13498
Ent976	Rel4	Ent14642
Ent976	Rel4	Ent19952
Ent976	Rel4	Ent15853
Ent976	Rel4	Ent20509
Ent977	Rel0	Ent6952
Ent977	Rel2	Ent9669
Ent977	Rel2	Ent10533
Ent977	Rel2	Ent8173
Ent977	Rel4	Ent17613
Ent977	Rel4	Ent14734
Ent977	Rel4	Ent13820
Ent977	Rel4	Ent20189
Ent977	Rel4	Ent13906
Ent978	Rel0	Ent5015
Ent978	Rel2	Ent8784
Ent978	Rel2	Ent12373
Ent978	Rel2	Ent11856
Ent978	Rel4	Ent18394
Ent978	Rel4	Ent14479
Ent978	Rel4	Ent18624
Ent978	Rel4	Ent14327
Ent978	Rel4	Ent20171
Ent979	Rel0	Ent7173
Ent979	Rel2	Ent9067
Ent979	Rel2	Ent10346
Ent979	Rel2	Ent12776
Ent979	Rel4	Ent16068
Ent979	Rel4	Ent16755
Ent979	Rel4	Ent14353
Ent979	Rel4	Ent16182
Ent979	Rel4	Ent18208
Ent980	Rel0	Ent5321
Ent980	Rel2	Ent11205
Ent980	Rel2	Ent9882
Ent980	Rel2	Ent8543
Ent980	Rel4	Ent19171
Ent980	Rel4	Ent19157
Ent980	Rel4	Ent18004
Ent980	Rel4	Ent14988
Ent980	Rel4	Ent18425
Ent981	Rel0	Ent5093
Ent981	Rel2	Ent12395
Ent981	Rel2	Ent8342
Ent981	Rel2	Ent7393
Ent981	Rel4	Ent19931
Ent981	Rel4	Ent16552
Ent981	Rel4	Ent13529
Ent981	Rel4	Ent14637
Ent981	Rel4	Ent17143
Ent982	Rel0	Ent6801
Ent982	Rel2	Ent11546
Ent982	Rel2	Ent12850
Ent982	Rel2	Ent10536
Ent982	Rel4	Ent13983
Ent982	Rel4	Ent15049
Ent982	Rel4	Ent18266
Ent982	Rel4	Ent15549
Ent982	Rel4	Ent15021
Ent983	Rel0	Ent6728
Ent983	Rel2	Ent10823
Ent983	Rel2	Ent12765
Ent983	Rel2	Ent12148
Ent983	Rel4	Ent20203
Ent983	Rel4	Ent13835
Ent983	Rel4	Ent15755
Ent983	Rel4	Ent21385
Ent983	Rel4	Ent21070
Ent984	Rel0	Ent6843
Ent984	Rel2	Ent8102
Ent984	Rel2	Ent13000
Ent984	Rel2	Ent12216
Ent984	Rel4	Ent19002
Ent984	Rel4	Ent13726
Ent984	Rel4	Ent19445
Ent984	Rel4	Ent14023
Ent984	Rel4	Ent14290
Ent985	Rel0	Ent5028
Ent985	Rel2	Ent9665
Ent985	Rel2	Ent8237
Ent985	Rel2	Ent12034
Ent985	Rel4	Ent19601
Ent985	Rel4	Ent17096
Ent985	Rel4	Ent19256
Ent985	Rel4	Ent15965
Ent985	Rel4	Ent19711
Ent986	Rel0	Ent6054
Ent986	Rel2	Ent8482
Ent986	Rel2	Ent9506
Ent986	Rel2	Ent12993
Ent986	Rel4	Ent16103
Ent986	Rel4	Ent21004
Ent986	Rel4	Ent16490
Ent986	Rel4	Ent13789
Ent986	Rel4	Ent21303
Ent987	Rel0	Ent5321
Ent987	Rel2	Ent8445
Ent987	Rel2	Ent7672
Ent987	Rel2	Ent12194
Ent987	Rel4	Ent17566
Ent987	Rel4	Ent21409
Ent987	Rel4	Ent13529
Ent987	Rel4	Ent19474
Ent987	Rel4	Ent17471
Ent988	Rel0	Ent7192
Ent988	Rel2	Ent11571
Ent988	Rel2	Ent8109
Ent988	Rel2	Ent7753
Ent988	Rel4	Ent20477
Ent988	Rel4	Ent21086
Ent988	Rel4	Ent21201
Ent988	Rel4	Ent16716
Ent988	Rel4	Ent13529
Ent989	Rel0	Ent6018
Ent989	Rel2	Ent12773
Ent989	Rel2	Ent13178
Ent989	Rel2	Ent11438
Ent989	Rel4	Ent16693
Ent989	Rel4	Ent15411
Ent989	Rel4	Ent19842
Ent989	Rel4	Ent20117
Ent989	Rel4	Ent17508
Ent990	Rel0	Ent5161
Ent990	Rel2	Ent13239
Ent990	Rel2	Ent9506
Ent990	Rel2	Ent10990
Ent990	Rel4	Ent14892
Ent990	Rel4	Ent16305
Ent990	Rel4	Ent14490
Ent990	Rel4	Ent19015
Ent990	Rel4	Ent16763
Ent991	Rel0	Ent7273
Ent991	Rel2	Ent7921
Ent991	Rel2	Ent7672
Ent991	Rel2	Ent11239
Ent991	Rel4	Ent19718
Ent991	Rel4	Ent16190
Ent991	Rel4	Ent20432
Ent991	Rel4	Ent18824
Ent991	Rel4	Ent13741
Ent992	Rel0	Ent5671
Ent992	Rel2	Ent11244
Ent992	Rel2	Ent8884
Ent992	Rel2	Ent10020
Ent992	Rel4	Ent16280
Ent992	Rel4	Ent15249
Ent992	Rel4	Ent14006
Ent993	Rel0	Ent4964
Ent993	Rel2	Ent10603
Ent993	Rel2	Ent10457
Ent993	Rel2	Ent11204
Ent993	Rel4	Ent16667
Ent993	Rel4	Ent19171
Ent993	Rel4	Ent15369
Ent993	Rel4	Ent13529
Ent993	Rel4	Ent20838
Ent994	Rel0	Ent7046
Ent994	Rel2	Ent8369
Ent994	Rel2	Ent13186
Ent994	Rel2	Ent10520
Ent994	Rel4	Ent18915
Ent994	Rel4	Ent18071
Ent994	Rel4	Ent17809
Ent994	Rel4	Ent19262
Ent994	Rel4	Ent14716
Ent995	Rel0	Ent5904
Ent995	Rel2	Ent10828
Ent995	Rel2	Ent8479
Ent995	Rel2	Ent8096
Ent995	Rel4	Ent19171
Ent995	Rel4	Ent14301
Ent995	Rel4	Ent16744
Ent995	Rel4	Ent15216
Ent995	Rel4	Ent18285
Ent996	Rel0	Ent5426
Ent996	Rel2	Ent13238
Ent996	Rel2	Ent11571
Ent996	Rel2	Ent12091
Ent996	Rel4	Ent18336
Ent996	Rel4	Ent14417
Ent996	Rel4	Ent15021
Ent996	Rel4	Ent16503
Ent996	Rel4	Ent19639
Ent997	Rel0	Ent6073
Ent997	Rel2	Ent11877
Ent997	Rel2	Ent9761
Ent997	Rel2	Ent7773
Ent997	Rel4	Ent14345
Ent997	Rel4	Ent20430
Ent997	Rel4	Ent17080
Ent997	Rel4	Ent14568
Ent997	Rel4	Ent18824
Ent998	Rel0	Ent6324
Ent998	Rel2	Ent11844
Ent998	Rel2	Ent8673
Ent998	Rel2	Ent12020
Ent998	Rel4	Ent14273
Ent998	Rel4	Ent14876
Ent998	Rel4	Ent19157
Ent998	Rel4	Ent15899
Ent998	Rel4	Ent16034
Ent999	Rel0	Ent5437
Ent999	Rel2	Ent11582
Ent999	Rel2	Ent13439
Ent999	Rel2	Ent9762
Ent999	Rel4	Ent16130
Ent999	Rel4	Ent16759
Ent999	Rel4	Ent13748
Ent999	Rel4	Ent14036
Ent999	Rel4	Ent17954
Ent1000	Rel0	Ent5975
Ent1000	Rel2	Ent11571
Ent1000	Rel2	Ent9450
Ent1000	Rel2	Ent12490
Ent1000	Rel4	Ent18247
Ent1000	Rel4	Ent18015
Ent1000	Rel4	Ent19654
Ent1000	Rel4	Ent20925
Ent1000	Rel4	Ent17916
Ent1001	Rel0	Ent5336
Ent1001	Rel2	Ent11334
Ent1001	Rel2	Ent7953
Ent1001	Rel2	Ent13318
Ent1001	Rel4	Ent16970
Ent1001	Rel4	Ent19481
Ent1001	Rel4	Ent16174
Ent1001	Rel4	Ent18284
Ent1001	Rel4	Ent13967
Ent1002	Rel0	Ent6655
Ent1002	Rel2	Ent10117
Ent1002	Rel2	Ent10705
Ent1002	Rel2	Ent8538
Ent1002	Rel4	Ent18602
Ent1002	Rel4	Ent18450
Ent1002	Rel4	Ent15127
Ent1002	Rel4	Ent14955
Ent1002	Rel4	Ent18498
Ent1003	Rel0	Ent6902
Ent1003	Rel2	Ent9310
Ent1003	Rel2	Ent12246
Ent1003	Rel2	Ent8784
Ent1003	Rel4	Ent15943
Ent1003	Rel4	Ent21022
Ent1003	Rel4	Ent20312
Ent1003	Rel4	Ent14417
Ent1003	Rel4	Ent20523
Ent1004	Rel0	Ent5529
Ent1004	Rel2	Ent11571
Ent1004	Rel2	Ent13149
Ent1004	Rel2	Ent8083
Ent1004	Rel4	Ent19337
Ent1004	Rel4	Ent18972
Ent1004	Rel4	Ent14153
Ent1004	Rel4	Ent19835
Ent1004	Rel4	Ent21019
Ent1005	Rel0	Ent7212
Ent1005	Rel2	Ent9613
Ent1005	Rel2	Ent11517
Ent1005	Rel2	Ent8971
Ent1005	Rel4	Ent21005
Ent1005	Rel4	Ent14032
Ent1005	Rel4	Ent15516
Ent1005	Rel4	Ent16568
Ent1005	Rel4	Ent15091
Ent1006	Rel0	Ent7290
Ent1006	Rel2	Ent11344
Ent1006	Rel2	Ent8280
Ent1006	Rel2	Ent10849
Ent1006	Rel4	Ent18603
Ent1006	Rel4	Ent20601
Ent1006	Rel4	Ent13529
Ent1006	Rel4	Ent15117
Ent1006	Rel4	Ent17674
Ent1007	Rel0	Ent6384
Ent1007	Rel2	Ent9364
Ent1007	Rel2	Ent10898
Ent1007	Rel2	Ent7533
Ent1007	Rel4	Ent18780
Ent1007	Rel4	Ent19881
Ent1007	Rel4	Ent19171
Ent1007	Rel4	Ent15016
Ent1007	Rel4	Ent17433
Ent1008	Rel0	Ent6810
Ent1008	Rel2	Ent7456
Ent1008	Rel2	Ent13437
Ent1008	Rel2	Ent12004
Ent1008	Rel4	Ent18390
Ent1008	Rel4	Ent16693
Ent1008	Rel4	Ent17323
Ent1008	Rel4	Ent14956
Ent1008	Rel4	Ent21031
Ent1009	Rel0	Ent5395
Ent1009	Rel2	Ent12289
Ent1009	Rel2	Ent13254
Ent1009	Rel2	Ent8628
Ent1009	Rel4	Ent19119
Ent1009	Rel4	Ent18941
Ent1009	Rel4	Ent17765
Ent1009	Rel4	Ent21070
Ent1009	Rel4	Ent20668
Ent1010	Rel0	Ent5109
Ent1010	Rel2	Ent11483
Ent1010	Rel2	Ent13308
Ent1010	Rel2	Ent10400
